node_id,segment,lat,lon,planned_sog_knots,actual_sog_knots,planned_sws_knots,actual_sws_knots,distance_nm,time_h,fuel_mt,cum_distance_nm,cum_time_h,cum_fuel_mt,beaufort,wave_height_m,current_knots,heading_deg
84,3,19.013032718622267,68.24578325328585,11.957667641969776,11.957667641969776,12.650146484375,12.650146484375,11.999999999999545,1.003540185201434,1.4342542069802566,1037.2439546858989,88.11521525584081,109.1223223157782,2,0.6000000238418579,0.6872527542690994,139.47158926224895
85,3,18.861067837963645,68.38302997406103,11.957667641969776,11.957667641969776,12.4505615234375,12.4505615234375,12.0,1.0035401852014723,1.3674337192157955,1049.2439546858989,89.11875544104228,110.489756034994,2,0.6399999856948853,0.4859611102365778,139.51612988016626
86,3,18.709002565871963,68.5200281279136,11.957667641969776,11.957667641969776,12.2509765625,12.2509765625,12.0,1.0035401852014723,1.3027215454124326,1061.2439546858989,90.12229562624375,111.79247758040644,2,0.6000000238418579,0.30734877606962463,139.56024586876606
87,3,18.556837952047726,68.65678015228839,11.957667641969776,11.957667641969776,11.917724609375,11.917724609375,12.000000000000227,1.0035401852014911,1.1992770031525055,1073.243954685899,91.12583581144524,112.99175458355894,3,0.5799999833106995,0.2173284314106144,139.60393871913018
88,3,18.40457504030961,68.79328847513861,11.957667641969776,11.957667641969776,11.932373046875,11.932373046875,12.0,1.0035401852014723,1.2037046442767827,1085.243954685899,92.12937599664671,114.19545922783573,3,0.5799999833106995,0.4859611102365778,139.64720990803278
89,3,18.252214868660182,68.92955551499789,11.957667641969776,11.957667641969776,11.925048828125,11.925048828125,22.993953523669916,1.9229463648048126,2.3022494078918623,1108.237908209569,94.05232236145153,116.49770863572759,3,0.6200000047683716,0.35043154112978575,139.69006089792805
90,4,17.96,69.19,12.152062577383898,12.152062577383898,12.55126953125,12.55126953125,11.999999999999773,0.9874866857855779,1.3784750741764151,1120.2379082095688,95.03980904723711,117.87618370990401,3,0.6399999856948853,0.4859611102365778,143.38131287259571
91,4,17.799543520250094,69.31521039630857,12.152062577383898,12.152062577383898,12.474365234375,12.474365234375,12.0,0.9874866857855966,1.3532913827043194,1132.2379082095688,96.02729573302271,119.22947509260833,3,0.6600000262260437,0.38876888175247554,143.41975510000293
92,4,17.639007543271358,69.44019578154918,12.152062577383898,12.152062577383898,12.320556640625,12.320556640625,11.999999999999773,0.9874866857855779,1.3038479205306723,1144.2379082095686,97.0147824188083,120.533323013139,3,0.6600000262260437,0.19438444087623777,143.4577948954072
93,4,17.47839297451168,69.56495860896896,12.152062577383898,12.152062577383898,12.24365234375,12.24365234375,12.000000000000227,0.9874866857856153,1.2795843447034747,1156.2379082095688,98.0022691045939,121.81290735784248,3,0.6600000262260437,0.09719222043811888,143.49543373711037
94,4,17.31770071417351,69.68950132071502,12.152062577383898,12.152062577383898,12.00927734375,12.00927734375,12.0,0.9874866857855966,1.2074984268072186,1168.2379082095688,98.9897557903795,123.0204057846497,3,0.6600000262260437,0.19438444087623777,143.53267308698526
95,4,17.156931657280026,69.81382634795015,12.152062577383898,12.152062577383898,11.9305419921875,11.9305419921875,11.999999999999773,0.9874866857855779,1.1839039534873113,1180.2379082095686,99.97724247616509,124.20430973813701,3,0.6600000262260437,0.29157668545230675,143.56951439050607
96,4,16.996086693740796,69.93793611096858,12.152062577383898,12.152062577383898,11.826171875,11.826171875,11.999999999999773,0.9874866857855779,1.153104081439905,1192.2379082095683,100.96472916195067,125.35741381957692,3,0.6600000262260437,0.49558503967639433,143.60595907683415
97,4,16.835166708416963,70.06183301931141,12.152062577383898,12.152062577383898,11.826171875,11.826171875,12.0,0.9874866857855966,1.1531040814399267,1204.2379082095683,101.95221584773627,126.51051790101684,3,0.6800000071525574,0.49558503967639433,143.64200855892426
98,4,16.674172581185847,70.18551947188183,12.152062577383898,12.152062577383898,11.6357421875,11.6357421875,12.000000000000227,0.9874866857856153,1.098293010957761,1216.2379082095686,102.93970253352188,127.6088109119746,3,0.6800000071525574,0.5911972301310133,143.67766423356605
99,4,16.5131051870051,70.30899785706013,12.152062577383898,12.152062577383898,11.544189453125,11.544189453125,12.0,0.9874866857855966,1.0725715819537758,1228.2379082095686,103.92718921930748,128.68138249392837,3,0.6800000071525574,0.6223338984001274,143.71292748147363
100,4,16.351965395976357,70.43227055281848,12.152062577383898,12.152062577383898,11.5643310546875,11.5643310546875,12.000000000000227,0.9874866857856153,1.0781954562683636,1240.2379082095688,104.91467590509309,129.75957795019673,3,0.699999988079071,0.6223338984001274,143.74779966733996
101,4,16.1907540734084,70.55533992683552,12.152062577383898,12.152062577383898,11.7584228515625,11.7584228515625,12.000000000000227,0.9874866857856153,1.133399905218632,1252.237908209569,105.9021625908787,130.89297785541535,3,0.7200000286102295,0.4123516911821798,143.78228213994325
